title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"com.SteamBirdsDemo","com.SteamBirdsDemo","com.android.vending","game","videogame","Steambirds DEMO","Steambirds DEMO","Spry Fox LLC","2","Adapté du JeuSoc Wings of War : ultra courte démo. Suffit cependant à donner envie d'y jouer encore… Faut-il acquérir la version complète dans la foulée ? Après avoir enchaîné et terminé la version en ligne [http://armorgames.com/play/5426/steambirds], on se rend compte que le jeu est plus limité et répétitif qu'il n'y parait au premier abord. Les AI sont d'ailleurs bien trop faibles : elles ne contournent par exemple pas les nuages toxiques. La version Android est-elle plus complexe, plus longue, plus variée ?","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.steverichey.dontmovehumble","com.steverichey.dontmovehumble","humblebundle","game","videogame" "puzzle","Don't Move","Don't Move","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.stoneblade.solforge","com.stoneblade.solforge","com.android.vending","game","videogame" "cardgame","SolForge","SolForge","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.stronggames.roots","com.stronggames.roots","com.android.vending","game","videogame" "realtime strategy" "galcon-like","R.O.O.T.S","R.O.O.T.S","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.sts.SpinArt","com.sts.SpinArt","com.amazon.venezia","non-game","non-game software","SpinArt","SpinArt","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.studio332.flickit","com.studio332.flickit","fdroid","game","videogame","FlickIt!","FlickIt!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.studiobaikin.darkguardian","com.studiobaikin.darkguardian","com.amazon.venezia","game","videogame","Dark Guardians","Dark Guardians","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.studioevil.syderarcadehdhumble","com.studioevil.syderarcadehdhumble","humblebundle","game","videogame" "horizontal" "shoot'em'up","Syder Arcade HD","Syder Arcade HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.studydroid.flashcards.free","com.studydroid.flashcards.free","com.android.vending","non-game","non-game software","StudyDroid","StudyDroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.styluslabs.write","com.styluslabs.write","com.android.vending","non-game","non-game software","Write","Write","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.suishouxie.asus.supernote","com.suishouxie.asus.supernote","Asus","non-game","non-game software" "notetaker","SuperNote","SuperNote","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.suishouxie.freenote","com.suishouxie.freenote","com.android.vending","non-game","non-game software","FreeNote","FreeNote","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.sunbreakgames.buddyandme_humble","com.sunbreakgames.buddyandme_humble","game","videogame","—","Buddy & Me","Buddy & Me","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.sunglab.bigbanghd","com.sunglab.bigbanghd","com.amazon.venezia","non-game","non-game software","Atomus HD","Atomus HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.super2k.rocketmania","com.super2k.rocketmania","com.amazon.venezia","game","videogame","RocketNova","RocketNova","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.superandroix","com.superandroix","com.android.vending","game","videogame","Super Androix","Super Androix","ExtraAndroary","1","Les boutons-contrôles n'apparaissent pas !","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.supermono.foreverdrive","com.supermono.foreverdrive","com.android.vending","game","videogame","Forever Drive","Forever Drive","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.supp.app.shingekirittaieng","com.supp.app.shingekirittaieng","com.android.vending","game","videogame","attack on titan","attack on titan","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.surpriseattackgames.oscura2ss_humble","com.surpriseattackgames.oscura2ss_humble","humblebundle","game","videogame","Oscura Second Shadow","Oscura Second Shadow","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.swiftapps.catsimulator3d","com.swiftapps.catsimulator3d","com.amazon.venezia","game","videogame","Cat Simulator","Cat Simulator","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.swiftcreekgames.jom3","com.swiftcreekgames.jom3","com.android.vending","game","videogame","Sleepy Hollow","Sleepy Hollow","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.sygic.aura","com.sygic.aura","com.android.vending","game","videogame","Sygic","Sygic","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.synprez.fm","com.synprez.fm","com.android.vending","non-game","non-game software","SynprezFM","SynprezFM","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.syntellia.fleksy.amazon.keyboard","com.syntellia.fleksy.amazon.keyboard","com.amazon.venezia","non-game","non-game software","Fleksy","Fleksy","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.syntellia.fleksy.kb","com.syntellia.fleksy.kb","com.android.vending","non-game","non-game software","Fleksy","Fleksy","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.tabemasu.kawaii.humble","com.tabemasu.kawaii.humble","humblebundle","game","videogame" "dexterity" "swiping" "whack-a-mole","Kawaii Killer","Kawaii Killer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.takahicorp.MindMap","com.takahicorp.MindMap","com.android.vending","non-game","non-game software","Mind Map Memo","Mind Map Memo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.tankhanukyahoo.co.uk.starpod","com.tankhanukyahoo.co.uk.starpod","com.android.vending","game","videogame","Star Pod","Star Pod","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.Tasharen.SG","com.Tasharen.SG","com.android.vending","game","videogame","Starlink","Starlink","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.team242.robozzle","com.team242.robozzle","com.android.vending","game","videogame" "robot programming","RoboZZle Droid","RoboZZle Droid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.techbla.instafusionpaid","com.techbla.instafusionpaid","com.amazon.venezia","non-game","non-game software","InstaFusion","InstaFusion","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.teeworlds","com.teeworlds","com.android.vending","game","videogame" "artilery","TeeWorlds","TeeWorlds","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.teuskim.nlkeyboard","com.teuskim.nlkeyboard","com.android.vending","non-game","non-game software","NoLook Keyboard","NoLook Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.textualindices.refractionlite","com.textualindices.refractionlite","com.android.vending","game","videogame" "lazers and mirrors","Refraction Lite","Refraction Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.the10tons.sparkle.two.amazon","com.the10tons.sparkle.two.amazon","com.amazon.venezia","game","videogame" "match three (or more)","Sparkle 2","Sparkle 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.the10tons.trouserheart","com.the10tons.trouserheart","com.amazon.venezia","game","videogame","Trouserheart","Trouserheart","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.thegamebakers.combocrew","com.thegamebakers.combocrew","humblebundle","game","videogame" "beat'em'up","Combo Crew","Combo Crew","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.thegrizzlylabs.geniusscan","com.thegrizzlylabs.geniusscan","com.amazon.venezia","non-game","non-game software","Genius Scan+","Genius Scan+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.thepilltree.drawpong","com.thepilltree.drawpong","com.android.vending","game","videogame","Chalk Ball Lite","Chalk Ball Lite","The Pill Tree","1","Principe très sympa mais … après 10 minutes, le tour de la question est fait. Dommage !","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.thinetic.rsyncdroid","com.thinetic.rsyncdroid","web=http://mariodebian.com/post/1/690","non-game","non-game software" "backup" "rsync","RsyncDroid","RsyncDroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.thomasbowker.lynerelease","com.thomasbowker.lynerelease","humblebundle","game","videogame","LYNE","LYNE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.threesprockets.cubemen2_humble","com.threesprockets.cubemen2_humble","humblebundle","game","videogame","Cubemen2","Cubemen2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.threesprockets.cubemen_humble","com.threesprockets.cubemen_humble","humblebundle","game","videogame","Cubemen","Cubemen","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.thresholdjp.hanafudafree","com.thresholdjp.hanafudafree","com.android.vending","game","videogame","Hanafuda KOI KOI(Free)","Hanafuda KOI KOI(Free)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.tigerstylegames.spider.humble","com.tigerstylegames.spider.humble","humblebundle","game","videogame","Spider","Spider","—","1","… sans la difficulté et sans intérêt. À moins que ça ne devienne intéressant au-delà du cinquième niveau … Trop tard pour moi ! Une fois de plus casual rime avec ennui.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.tigerstylegames.wakingmars.humble","com.tigerstylegames.wakingmars.humble","humblebundle","game","videogame","Waking Mars","Waking Mars","Tiger Style","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.timechaos.engine","com.timechaos.engine","com.android.vending","game","videogame","TimeChaos","TimeChaos","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.tinyclassroom","com.tinyclassroom","com.android.vending","non-game","non-game software","Tiny Classroom","Tiny Classroom","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.tinyrebel.doctorwholegacy","com.tinyrebel.doctorwholegacy","humblebundle","game","videogame" "match three (or more)","Doctor Who","Doctor Who","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
