title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"videogame"§"au.com.phil.minedemo","au.com.phil.minedemo","com.android.vending","game",£,"Gem Miner","Gem Miner","Psym Mobile","1","Minecraft 2D sans HD : bof. On creuse, on récolte, on remonte, on revend, on achète du matériel et c'est reparti… Mouais. L'ergonomie est moyenne sur tablette. Et les graphismes sont … trop LowDef.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "gamebook"§"au.com.tinmangames.fightingfantasy.appointmentwithfear.humble","au.com.tinmangames.fightingfantasy.appointmentwithfear.humble","humblebundle","game",£,"F.E.A.R.","F.E.A.R.","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"—"§"au.com.tinmangames.fightingfantasy.forestofdoom.humble","au.com.tinmangames.fightingfantasy.forestofdoom.humble","game","videogame",£,"FF:FOD","FF:FOD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network" "scanner"§"aws.apps.networkInfoIi","aws.apps.networkInfoIi","com.android.vending","non-game",£,"Network Info II","Network Info II","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "audio player" "mpd client"§"bitendian.bitmpc","bitendian.bitmpc","com.android.vending","non-game",£,"BitMPC","BitMPC","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"br.com.beholdstudios.knightspp","br.com.beholdstudios.knightspp","humblebundle","game",£,"Pen and Paper","Pen and Paper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"br.usp.ime.retrobreaker","br.usp.ime.retrobreaker","fdroid","game",£,"Retro Breaker","Retro Breaker","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager"§"burrows.apps.appmanager","burrows.apps.appmanager","com.android.vending","non-game",£,"App Manager","App Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"burrows.apps.busybox","burrows.apps.busybox","com.android.vending","non-game",£,"BusyBox","BusyBox","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"burrows.apps.crypto","burrows.apps.crypto","com.android.vending","non-game",£,"Crypto","Crypto","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "hack" "root manager"§"burrows.apps.rootchecker","burrows.apps.rootchecker","com.android.vending","non-game",£,"Root Checker","Root Checker","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "sdcard"§"burrows.apps.sdcard","burrows.apps.sdcard","com.android.vending","non-game",£,"SD Card Rescan","SD Card Rescan","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"by.game.binumbers","by.game.binumbers","com.android.vending","game",£,"2048","2048","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"byrne.fractal","byrne.fractal","com.android.vending","non-game",£,"Fractoid","Fractoid","Dave Byrne","2","Joli, varié mais on se lasse vite. Mandelbrot, Julia, etc. c'est toujours sympa. Meilleur que Fractal Explorer. Intéressant de découvrir une variété d'équations. Mais l'exploration des fractals reste trop passive et on se lasse.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "tower defense"§"cc.openframeworks.humbleBadHotel","cc.openframeworks.humbleBadHotel","humblebundle","game",£,"Bad Hotel","Bad Hotel","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"cc.openframeworks.SphereTones","cc.openframeworks.SphereTones","com.android.vending","non-game",£,"SphereTones","SphereTones","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"ccc71.at.free","ccc71.at.free","com.android.vending","non-game",£,"3C Toolbox","3C Toolbox","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "system manager"§"ccc71.pmw","ccc71.pmw","com.android.vending","non-game",£,"System Tuner","System Tuner","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"ch.feinheit.games.firststrike_humble","ch.feinheit.games.firststrike_humble","humblebundle","game",£,"FirstStrike","FirstStrike","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"cm.aptoide.pt","cm.aptoide.pt","web=http://www.aptoide.com/","non-game",£,"Aptoide","Aptoide","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion" "domination"§"cn.bluesky.ataxx","cn.bluesky.ataxx","com.android.vending","game",£,"Ataxx","Ataxx","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"cn.bluesky.mills","cn.bluesky.mills","com.android.vending","game",£,"Mills","Mills","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"co.ygopro.ygoproandroid","co.ygopro.ygoproandroid","com.android.vending","game",£,"Ygopro","Ygopro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"coconutlabs.game.playcurling","coconutlabs.game.playcurling","com.android.vending","game",£,"Play! Curling","Play! Curling","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager"§"com.a0soft.gphone.app2sd","com.a0soft.gphone.app2sd","com.android.vending","non-game",£,"AppMgr III","AppMgr III","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.abbyy.mobile.bcr.full.amazon","com.abbyy.mobile.bcr.full.amazon","com.amazon.venezia","non-game",£,"ABBYY BCR","ABBYY BCR","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.abbyy.mobile.textgrabber.lite","com.abbyy.mobile.textgrabber.lite","com.amazon.venezia","non-game",£,"ABBYY TextGrabber Lite","ABBYY TextGrabber Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "tilting" "marble maze"§"com.academmedia.FalldownFree","com.academmedia.FalldownFree","com.android.vending","game",£,"Falling Down Ball","Falling Down Ball","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.acadoid.lecturenotestrial","com.acadoid.lecturenotestrial","com.android.vending","non-game",£,"LectureNotes (Trial Version)","LectureNotes (Trial Version)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.acceleroto.unpossible","com.acceleroto.unpossible","com.amazon.venezia","game",£,"Unpossible","Unpossible","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "extension" "player"§"com.adobe.flashplayer","com.adobe.flashplayer","com.android.vending","non-game",£,"Adobe Flash Player 11.1","Adobe Flash Player 11.1","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "reader" "pdf"§"com.adobe.reader","com.adobe.reader","com.android.vending","non-game",£,"Adobe Reader","Adobe Reader","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.adsk.sketchbookhd","com.adsk.sketchbookhd","com.amazon.venezia","non-game",£,"Autodesk SketchBook","Autodesk SketchBook","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.adsk.sketchbookhdexpress","com.adsk.sketchbookhdexpress","com.android.vending","non-game",£,"SketchBookX","SketchBookX","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.advancedprocessmanager","com.advancedprocessmanager","com.android.vending","non-game",£,"Android Assistant","Android Assistant","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.aerilys.acr.android","com.aerilys.acr.android","com.android.vending","non-game",£,"Astonishing Comic Reader","Astonishing Comic Reader","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "wallpaper"§"com.afkettler.pro.earth","com.afkettler.pro.earth","com.amazon.venezia","non-game",£,"Earth&Moon Pro","Earth&Moon Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network"§"com.agence3pp","com.agence3pp","com.android.vending","non-game",£,"4Gmark","4Gmark","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.agent0013.einsteinlite","com.agent0013.einsteinlite","com.android.vending","game",£,"Einstein's Logic Lite","Einstein's Logic Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "archiver"§"com.agilesoftresource","com.agilesoftresource","com.android.vending","non-game",£,"AndroZip File Manager","AndroZip File Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.aitype.android.amazon.pfull","com.aitype.android.amazon.pfull","com.amazon.venezia","non-game",£,"ai.type Keyboard","ai.type Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.aitype.android.lang.fr","com.aitype.android.lang.fr","com.amazon.venezia","non-game",£,"ai.type French Predictionary","ai.type French Predictionary","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.aksharastudios.eop","com.aksharastudios.eop","com.amazon.venezia","non-game",£,"Elements of Photography","Elements of Photography","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "time" "alarm" "timer"§"com.alarmclock.xtreme.free","com.alarmclock.xtreme.free","com.android.vending","non-game",£,"Alarm Clock Xtreme Free","Alarm Clock Xtreme Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.alawar.WeirdPark2.Amazon","com.alawar.WeirdPark2.Amazon","com.amazon.venezia","game",£,"Weird park: Scary tales","Weird park: Scary tales","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.aldiko.android","com.aldiko.android","com.android.vending","non-game",£,"Aldiko","Aldiko","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.alexboldit.cyclone","com.alexboldit.cyclone","com.amazon.venezia","game",£,"Cyclone","Cyclone","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "sliding tiles" "puzzle"§"com.alexjlockwood.twentyfortyeight","com.alexjlockwood.twentyfortyeight","com.android.vending","game",£,"2048++","2048++","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.alfray.asqare","com.alfray.asqare","fdroid","game",£,"Asqare","Asqare","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.all4game.unrollball","com.all4game.unrollball","com.android.vending","game",£,"Unroll Ball","Unroll Ball","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.alltrails.alltrails","com.alltrails.alltrails","com.android.vending","non-game",£,"AllTrails","AllTrails","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.ally.griddlersplus","com.ally.griddlersplus","com.android.vending","game",£,"Griddlers Plus","Griddlers Plus","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.alphonso.pulse","com.alphonso.pulse","com.android.vending","non-game",£,"Pulse","Pulse","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.amateurpixels.DesertBus.humble","com.amateurpixels.DesertBus.humble","humblebundle","game",£,"—","—","—","X","Ne fonctionne pas sur l'Asus Transformer Prime","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "reader" "kindle"§"com.amazon.kindle","com.amazon.kindle","com.android.vending","non-game",£,"Amazon Kindle","Amazon Kindle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager" "store"§"com.amazon.venezia","com.amazon.venezia","web=http://www.amazon.com/","non-game",£,"Appstore","Appstore","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.and.games505.Terraria","com.and.games505.Terraria","com.android.vending","game",£,"Terraria","Terraria","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.andersontao.mr.eparti","com.andersontao.mr.eparti","com.android.vending","game",£,"Mr. E: Part I","Mr. E: Part I","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.andersontao.sellwords","com.andersontao.sellwords","com.android.vending","game",£,"SellWords (FREE)","SellWords (FREE)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.androguide.pimpmyrom","com.androguide.pimpmyrom","com.android.vending","non-game",£,"Pimp My Rom","Pimp My Rom","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
